RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
605,15,218,3.2,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sanatsal ve estetik açıdan başarılı bir film. Renk paleti ve sinematografisiyle dikkat çekiyor.,1992-11-13
606,95,215,7.3,Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2021-10-10
607,172,178,9.3,Tarihi olayları özgün bir perspektiften yorumluyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,1990-07-15
608,218,83,2.1,Sinema tarihine adını yazdıracak bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,1986-10-03
609,232,220,5.3,Sinema tarihine adını yazdıracak bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sanatsal ve estetik açıdan başarılı bir film. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2024-07-15
610,35,200,1.9,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Tarihi olayları özgün bir perspektiften yorumluyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2002-03-31
611,48,191,8.3,Psikolojik derinliği olan karakterlere odaklanıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2018-02-28
612,31,4,2.0,Toplumsal mesajlar içeren çarpıcı bir yapım. Tarihi olayları özgün bir perspektiften yorumluyor. Psikolojik derinliği olan karakterlere odaklanıyor. Sanatsal ve estetik açıdan başarılı bir film. Görsel efektleriyle izleyiciyi büyülüyor.,2020-03-02
613,41,89,6.4,"Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sanatsal ve estetik açıdan başarılı bir film.",2022-06-24
614,210,135,6.7,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sanatsal ve estetik açıdan başarılı bir film. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Gerilim dolu sahneleri ile nefes kesen bir yapım. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2019-11-04
615,28,105,3.3,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Tarihi olayları özgün bir perspektiften yorumluyor.,2022-09-20
616,198,273,5.2,Renk paleti ve sinematografisiyle dikkat çekiyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2017-07-16
617,264,90,2.2,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2019-06-22
618,186,138,1.3,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sinema tarihine adını yazdıracak bir yapım. Renk paleti ve sinematografisiyle dikkat çekiyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,1984-02-12
619,174,75,8.6,Gerilim dolu sahneleri ile nefes kesen bir yapım. Sanatsal ve estetik açıdan başarılı bir film.,1994-08-29
620,100,79,3.6,Çocukluk anıları ve aile bağlarını merkezine alıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2025-07-05
621,225,204,3.2,Renk paleti ve sinematografisiyle dikkat çekiyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2011-04-03
622,251,87,2.7,Çocukluk anıları ve aile bağlarını merkezine alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2022-03-04
623,7,278,8.2,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2005-09-22
624,127,22,4.0,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2013-06-08
625,118,167,5.5,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2025-06-18
626,170,118,1.1,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.,2014-11-08
627,203,226,5.5,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2020-08-20
628,89,143,3.3,"Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Psikolojik derinliği olan karakterlere odaklanıyor.",2010-05-26
629,108,274,4.3,Toplumsal mesajlar içeren çarpıcı bir yapım. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2021-06-06
630,112,231,8.1,"Film, izleyiciyi derin bir maceraya sürüklüyor. Renk paleti ve sinematografisiyle dikkat çekiyor.",2024-10-20
631,165,124,6.4,Psikolojik derinliği olan karakterlere odaklanıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2024-11-14
632,263,131,5.8,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2024-03-18
633,80,32,9.9,Toplumsal mesajlar içeren çarpıcı bir yapım. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Sanatsal ve estetik açıdan başarılı bir film.,2006-09-24
634,246,54,8.6,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,1998-08-09
635,19,46,5.9,Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film. Görsel efektleriyle izleyiciyi büyülüyor.,2025-09-16
636,286,116,2.5,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2022-03-02
637,78,58,6.9,"Film, izleyiciyi derin bir maceraya sürüklüyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Görsel efektleriyle izleyiciyi büyülüyor.",2022-06-28
638,89,265,9.3,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2022-02-01
639,23,60,2.7,"Film, izleyiciyi derin bir maceraya sürüklüyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Tarihi olayları özgün bir perspektiften yorumluyor.",1978-05-04
640,268,198,4.9,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2009-09-11
641,261,286,7.4,"Film, izleyiciyi derin bir maceraya sürüklüyor. Psikolojik derinliği olan karakterlere odaklanıyor.",2018-02-20
642,43,152,4.4,"Sinema tarihine adını yazdıracak bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2018-04-01
643,121,284,9.4,Renk paleti ve sinematografisiyle dikkat çekiyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2000-12-16
644,262,25,3.5,Görsel efektleriyle izleyiciyi büyülüyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Sinema tarihine adını yazdıracak bir yapım.,2019-08-25
645,210,162,8.1,"Film, izleyiciyi derin bir maceraya sürüklüyor. Görsel efektleriyle izleyiciyi büyülüyor.",2025-08-02
646,9,235,7.8,"Film, izleyiciyi derin bir maceraya sürüklüyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.",2025-06-20
647,169,195,8.5,"Film, izleyiciyi derin bir maceraya sürüklüyor. Tarihi olayları özgün bir perspektiften yorumluyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor.",2016-08-17
648,222,200,3.4,"Film, izleyiciyi derin bir maceraya sürüklüyor. Renk paleti ve sinematografisiyle dikkat çekiyor.",2003-12-08
649,202,190,8.8,Tarihi olayları özgün bir perspektiften yorumluyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2016-09-16
650,145,1,5.9,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2018-01-19
651,138,241,5.7,Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2021-03-27
652,288,100,4.8,Sinema tarihine adını yazdıracak bir yapım. Psikolojik derinliği olan karakterlere odaklanıyor. Sanatsal ve estetik açıdan başarılı bir film.,2022-08-23
653,194,274,6.1,"Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",2016-07-19
654,271,120,4.9,Toplumsal mesajlar içeren çarpıcı bir yapım. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2020-03-21
655,249,38,1.3,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2015-05-02
656,233,194,7.2,"Sanatsal ve estetik açıdan başarılı bir film. Film, izleyiciyi derin bir maceraya sürüklüyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.",1982-02-04
657,68,221,5.1,"Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Film, izleyiciyi derin bir maceraya sürüklüyor. Sinema tarihine adını yazdıracak bir yapım.",2002-03-01
658,41,284,1.1,Sanatsal ve estetik açıdan başarılı bir film. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2025-08-02
659,172,262,9.7,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,1998-03-15
660,234,149,7.0,Toplumsal mesajlar içeren çarpıcı bir yapım. Sinema tarihine adını yazdıracak bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2020-01-05
661,95,39,5.9,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2019-01-31
662,207,71,3.4,Sanatsal ve estetik açıdan başarılı bir film. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Toplumsal mesajlar içeren çarpıcı bir yapım.,2023-06-12
663,172,263,1.7,Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2022-09-20
664,188,137,1.9,Çocukluk anıları ve aile bağlarını merkezine alıyor. Sinema tarihine adını yazdıracak bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,1985-10-31
665,24,164,8.0,"Film, izleyiciyi derin bir maceraya sürüklüyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Sanatsal ve estetik açıdan başarılı bir film.",2014-01-13
666,65,188,8.5,"Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2024-02-23
667,33,205,9.3,"Unutulmaz sahneleriyle hafızalarda yer ediniyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.",2012-12-03
668,88,109,2.2,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Psikolojik derinliği olan karakterlere odaklanıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2022-02-10
669,144,3,1.8,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,1995-08-16
670,232,124,2.2,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Psikolojik derinliği olan karakterlere odaklanıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1989-01-16
671,4,247,1.5,Psikolojik derinliği olan karakterlere odaklanıyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Tarihi olayları özgün bir perspektiften yorumluyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2016-09-26
672,31,47,6.2,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2021-04-20
673,238,56,3.8,"Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.",1977-09-24
674,226,28,6.1,"Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.",2024-05-30
675,221,161,1.1,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Tarihi olayları özgün bir perspektiften yorumluyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2025-08-19
676,294,160,7.3,Renk paleti ve sinematografisiyle dikkat çekiyor. Sanatsal ve estetik açıdan başarılı bir film. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2023-09-02
677,268,240,6.3,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Sanatsal ve estetik açıdan başarılı bir film.,2007-07-15
678,132,143,7.9,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Sanatsal ve estetik açıdan başarılı bir film.,2019-05-14
679,243,104,3.8,Görsel efektleriyle izleyiciyi büyülüyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2024-01-19
680,37,19,4.0,Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Psikolojik derinliği olan karakterlere odaklanıyor.,1995-07-26
681,207,114,2.6,Sinema tarihine adını yazdıracak bir yapım. Görsel efektleriyle izleyiciyi büyülüyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2024-11-03
682,132,269,4.0,"Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",1998-09-16
683,208,140,4.9,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Görsel efektleriyle izleyiciyi büyülüyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Psikolojik derinliği olan karakterlere odaklanıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2016-06-23
684,129,154,5.5,Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2022-04-24
685,153,208,5.9,"Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.",2004-03-09
686,26,202,5.0,Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2007-02-25
687,106,290,7.6,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",1997-05-26
